databaseId	name	imageUrl	cardBack	type	packName	deckbuilderQuantity	setUuid	numberInPack	faction	cardsubtype	cost	destiny	supportcost	energy	power	tactics	defense	text	lore
aa20f6d0-1327-4fb4-af11-11f8d5482cbf	Carabinier	https://warstcg.org//img/2/WARS-EN02091.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C91	Shi	CHARACTER • Anant • Warrior • Unit	2	3	1 Shi		2	1	3	Quickdraw 1 (Add a • to each activated ability on a weapon beneath this character that already has one.)	"Like many Shi warriors, Durasha is often assigned to protect valuable assets."
f651c7aa-a9e1-4f61-82ed-3430a4ba04f6	Claviger	https://warstcg.org//img/2/WARS-EN02092.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U92	Shi	CHARACTER • Anant • Warrior • Unit	4	1	2 Shi		3	2	3	Scouting (You may play this character at a site that has no energy icons on your side.)	Ampatra relies on specialized equipment when tracking escaped Quay.
3c7c33a9-0381-49dd-8df0-f32bfa399ec5	Cornered	https://warstcg.org//img/2/WARS-EN02093.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C93	Shi	INTERRUPT (Used)	0	5	2 Shi					Your opponent causes attrition –4 in a site battle where you have target weapon.	"As the clavigers close in, escapees have nowhere to hide."
7022e8aa-0e24-4d16-9014-fcf46b7ef9a5	Crippled	https://warstcg.org//img/2/WARS-EN02094.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R94	Shi	ASSET	3	2	3 Shi					Each card you play costs one more [Shi] support icon to play. Each of your opponent’s units is defense –1.	The opening gambit of Dhanake-Tilak’s plan called for a quarrel to blunt the XeLabs fighter defenses.
ad6b0622-c9b5-4f75-b9e9-547eed9b8345	Crown Vessel	https://warstcg.org//img/2/WARS-EN02095.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U95	Shi	SHIP (Capacity 3) • Sudeva • Capital	3	2	2 Shi		3	2	5	• Lose 2 energy ? Make this ship and each unit aboard it immune to attrition until end of turn.	“The eyes of the Sudeva see the whole galaxy.” – Shi axiom
9ae1653b-b554-441e-b358-d1b2c99e70c0	?Dhanake-Tilak	https://warstcg.org//img/2/WARS-EN02096.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R96	Shi	CHARACTER • Kizen • Crown • Tilak • Unit	2	7	3 Shi		4	5	4	"This character is power +1 for each of your [Shi] support icons. As long as this character is at a site, your opponent causes attrition –1 here for each of your [Shi] support icons."	“First task: recovery of agents. Second task: extinguish evidence.”
d8d5b55b-081a-4f1f-b02e-b2bf99f47415	Eavesdropper	https://warstcg.org//img/2/WARS-EN02097.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U97	Shi	INTERRUPT (Lost)	2	3	2 Shi					"As an additional cost to play this interrupt, damage your target unit that has scouting in a site battle. Make each of your units at that site immune to attrition until end of turn."	The first Tilak to enter XeLabs Yacht Works were trained reconnoiterers.
1335e77e-ae83-4f3e-b1e2-5ef3fbbdd5f9	Few Escape	https://warstcg.org//img/2/WARS-EN02098.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R98	Shi	INTERRUPT (Lost)	5	2	3 Shi					You may play this interrupt only during your move phase. Destroy target ship that has power 3 or less.	Tilak quarrels pursued the XeLabs ships fleeing the Yacht Works.
8d8b9551-602d-4d6e-b468-d35cae02d743	Hastecurrent Pursuer	https://warstcg.org//img/2/WARS-EN02099.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C99	Shi	SHIP (Capacity 1) • Anant • Fighter	4	4	1 Shi		3	1	6	This ship costs 1 less energy to play at a sector for each of your opponent’s inverters at locations related to that sector.	Hastecurrents sent to support Reaper Craft above Ganymede chased off Hellcat ships contracted to defend the Maverick mine.
5e0ea395-018c-455e-90ad-8520f1be4101	Key Keeper	https://warstcg.org//img/2/WARS-EN02100.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C100	Shi	CHARACTER • Anant • Warrior • Unit	2	2	2 Shi		3	2	4	"As long as you have a card stacked on your stockpile asset, this character is immune to attrition."	Spineslingers hold no surprises for veteran clavigers tasked with reclaiming them.
e1cdb6f6-7288-407f-8446-7e5303c50a2c	Lifeseeker	https://warstcg.org//img/2/WARS-EN02101.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C101	Shi	CHARACTER • Tilak • Tech • Unit	1	3	1 Shi		2	1	3	• Pay 5 energy ? Put target other damaged unit here in its owner’s hand.	"When a patriarch is missing or captured, Asendar and its crew are called upon."
8fa8b296-734d-4fcc-bcce-5d46acda5e47	Ore Alembic	https://warstcg.org//img/2/WARS-EN02102.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C102	Shi	CHARACTER • Anant • Tech • Unit	1	2	1 Shi		1	2	3	• Lose a stockpile asset from your hand ? Reduce your casualties in target battle here or at a related location by 2.	Traginium’s importance to rift travel ensures that collection experts like Sanatha are well respected.
e221b5bf-43ad-4d09-9d2b-7ec229b6fce8	Protective Fire	https://warstcg.org//img/2/WARS-EN02103.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U103	Shi	INTERRUPT (Lost)	1	5	2 Shi					Make target ship and each unit aboard it immune to attrition until end of turn.	“Defend the Reaper Craft at all costs!” – Ashmahi-Anant
3e6a956b-5534-4848-839f-29c039f3d8e2	?Rantosh-Anant	https://warstcg.org//img/2/WARS-EN02104.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R104	Shi	CHARACTER • Crown • Anant • Unit	5	1	3 Shi		2	3	4	"Piloting 2 As long as this character is aboard your ship and your opponent has no ships here, he or she must lose 2 energy to play a ship here."	“It was no coincidence that Oligarch- Sudhand chose me to command the Ganymede mission. Our balances now stand equal.”
87bf0967-a816-45f3-83a9-541959fd53a7	Reaper Craft	https://warstcg.org//img/2/WARS-EN02105.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R105	Shi	SHIP (Capacity 6) • Tilak • Inverter • Capital	2	4	2 Shi		1/4	1/5	2/5	•Lose a stockpile asset from your hand ? Invert this ship./ • Revert this ship ? Move this ship to another sector.	Collector ships replenish traginium stores that were exhausted with the opening of the rift.
6c8c0516-9b84-443d-a938-20935017ae38	Resolute Quarrel	https://warstcg.org//img/2/WARS-EN02106.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C106	Shi	SHIP (Capacity 1) • Tilak • Fighter	3	3	2 Shi		3	1	6	"When this ship enters play, your opponent puts a card from his or her hand on top of his or her used pile."	“Send in two flights of quarrels to make sure the Vinisha can approach safely.” – Dhanake-Tilak
a312676c-3c04-43f6-8bdf-70883938ac87	Selsyn Maneuver	https://warstcg.org//img/2/WARS-EN02107.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U107	Shi	ASSET (Weapon)	0	3	1 Shi					"Each time an ability on the weapon this asset is beneath damages a ship or unit, the owner of that ship or unit loses 1 energy."	"Over many years, stability within squadrons has bred an awareness akin to telepathy."
72c5937d-522c-433f-91e6-4ecb3254cb2d	Swiftwave Attacker	https://warstcg.org//img/2/WARS-EN02108.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R108	Shi	SHIP (Capacity 1) • Anant • Fighter	3	1	3 Shi		3	1	6	"Captain – Ashmahi-Anant (As long as Ashmahi-Anant is aboard this ship, this ship and each unit aboard it is immune to attrition.) Each character aboard this ship who has piloting gains Piloting 2."	A veteran Swiftwave squadron provided protection for Anant capital ships.
e5198a69-1200-4539-9d50-1803f804e5dd	Target of Opportunity	https://warstcg.org//img/2/WARS-EN02109.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U109	Shi	ASSET	1	5	1 Shi					Each location where you have an Anant character gains a [Shi] support icon.	The Maverick mine on Ganymede was just another barbarian outpost waiting to be conquered.
af8422c0-8296-44ad-8437-7bc01a3ff3f2	Tilak House Guard	https://warstcg.org//img/2/WARS-EN02110.jpg	normal	VEHICLE	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C110	Shi	VEHICLE • FedGrav • Unit	5	3	2 Shi		4	2	4	"When this character enters play, you may draw a card from your reserve."	House guards perform duties beyond their ceremonial responsibilities.
709e798b-364a-4e21-ac99-e2544c80f91d	?Tilak-Vinisha	https://warstcg.org//img/2/WARS-EN02111.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R111	Shi	SHIP (Capacity 6) • Tilak • Inverter • Capital	6	2	3 Shi		4/4	2/2	6/6	"When your opponent plays a ship here or moves a ship to here, you may invert this ship. Each time your opponent loses a ship here and has no more ships here, he or she loses 3 energy."	The flagship of the Tilak fleet was sent to Venus to recover their planted quarrel and its pilot.
b47ec2f2-d3a3-4b41-9db5-7ed0c42160ad	?Traginium Harvest	https://warstcg.org//img/2/WARS-EN02112.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U112	Shi	ASSET • Stockpile	1	3	2 Shi					"Each time an opponent’s battle phase ends, if your opponent didn’t perform an attack action at every location where both players have a ship or unit and there are fewer than two cards stacked here, your opponent loses 1 energy and stacks that card face down on this asset."	"Once their traginium stores are replenished, the Shi will regain the use of rift technology."
515f8be0-b2a4-4f0d-8810-a3b033cf926f	Undercurrents	https://warstcg.org//img/2/WARS-EN02113.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R113	Shi	INTERRUPT (Lost)	1	6	2 Shi					"As an additional cost to play this interrupt, lose 2 energy. Make each opponent’s drain -1 until end of turn."	“The walkers couldn’t see the elaborate trap we set for them on the second planet.” – Vidanar
d62c133b-48a2-4b95-8bb5-39a17ce0b746	?Vidanar	https://warstcg.org//img/2/WARS-EN02114.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R114	Shi	CHARACTER • Tilak • Tech • Unit	3	2	1 Shi		2	2	4	"• Lose 1 energy ? Look at the top X cards of your reserve, where X is the number of your [Shi] support icons. Choose one of those cards to put in your hand and put the rest on top of your used pile in any order."	"“The nanites kept it alive, as expected. We do not know what the walkers have done to it.”"
7767621f-a389-43b5-be4a-d8e01f9e62c1	?Anakatika	https://warstcg.org//img/2/WARS-EN02115.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U115	Quay	SHIP (Capacity 1) • Qurim • Fighter	1	3	2 Quay		2	1	3	••• Put two cards from your hand on top of your used pile in any order ? Make this ship power +1 until end of turn.	The elite Anaka squadron led the attack on the Anant flagship.
1034d1b2-6139-49cc-9699-5f86cf6cf35f	Attack Plan	https://warstcg.org//img/2/WARS-EN02116.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C116	Quay	INTERRUPT (Lost)	1	6	2 Quay					Invert your inverter. You may play this interrupt only during your control phase.	The sweetest land is land taken from your enemy. It comes with the satisfaction that you left them a bitter taste.
09b075ef-3549-4cd8-a2b0-a3d415544846	?Banak Ilnasit	https://warstcg.org//img/2/WARS-EN02117.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R117	Quay	CHARACTER • Kizen • Qurim • Unit	7	1	3 Quay		4	4	5	"Each time you win a battle here, you may damage target other unit here. If you do, you may undamage this character."	"“Though we are new to the Council, the impact of the Qurim will soon resonate throughout this system.”"
869c3ff3-f570-45d7-999a-15ba7ee856a8	Breaching	https://warstcg.org//img/2/WARS-EN02118.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U118	Quay	INTERRUPT (Used)	0	5	2 Quay					Destroy target unit that doesn’t have piloting at a sector location.	Each item of captured Shi hardware is carefully analyzed by the Qurim.
531dd2a7-f33c-48a6-839e-a354937f0c9f	Clandestine Team	https://warstcg.org//img/2/WARS-EN02119.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C119	Quay	CHARACTER • Tahka • Predator • Unit	4	3	1 Quay		4	1	6	• Pay 0 energy ? Move this character to a related location. You may only use this ability during your move phase.	"“Chuluk Squad 4, have you reached your objective?”"
c3f2355a-bc86-483a-8d2c-3e08f2a2e313	Deft Attacker	https://warstcg.org//img/2/WARS-EN02120.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C120	Quay	SHIP (Capacity 1) • Qurim • Fighter	2	5	1 Quay		2	1	3	"As long as you have no more than one card in your used pile, this ship is power +2 and defense +2."	“Show them that we know the Shi can be killed.”
1b52cab7-21cc-49c7-bb0b-dd35879deffa	Encroaching Hekaton	https://warstcg.org//img/2/WARS-EN02121.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C121	Quay	SHIP (Capacity 1) • Luhus • Fighter	2	2	1 Quay		2	1	3	"When this ship enters play, your opponent loses 2 energy for each of that player’s units here that doesn’t have piloting."	“Reliance on technology is no match for our innate skill. Their predictability will bring us an easy victory.” - Tukuran
71a9d459-134b-4cfd-8815-1911add0c361	Extraction	https://warstcg.org//img/2/WARS-EN02122.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R122	Quay	ASSET	4	1	2 Quay					"When you play this asset, stack the top card of your opponent’s reserve face up on this asset. Each time a copy of a card stacked on this asset is placed in your opponent’s lost pile from play, your opponent loses 3 energy."	"Many Quay have a fierce hunger for knowledge, instilled by years of vassalage. They temper their aggression with cunning, and value all information pried from their enemy."
2bb3bd0e-6e0f-42cf-818c-96227b293bde	Fill With Fear	https://warstcg.org//img/2/WARS-EN02123.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R123	Quay	INTERRUPT (Lost)	3	3	2 Quay					"As an additional cost to play this interrupt, revert your target inverter. Cancel target pending drain at a location related to that inverter’s location."	“Have you seen how the twolegs cower? They are spineless and weak.”
71785dda-85c4-44d7-9ca1-7aa05cfcb4b0	Flamecutter	https://warstcg.org//img/2/WARS-EN02124.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R124	Quay	CHARACTER • Tahka • Inverter • Unit	3	3	3 Quay		2/4	2/4	2/4	"Each time you win a battle here and have no more than one card in your used pile, you may invert this character. /This character is immune to attrition."	Takrat uses the fire of kundanaka to burn through even the thickest metalcrete walls.
d2191af9-5a1f-48ce-98a2-b02db2b488a3	•Flare of Rage	https://warstcg.org//img/2/WARS-EN02125.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U125	Quay	INTERRUPT (Used)	0	3	1 Quay					Target player puts his or her used pile beneath his or her reserve and shuffles that reserve.	"“From him the fire shone forth, and our hearts and spirit fell before its brilliance.” – Higen Orochito"
c1effa05-9c9d-46c8-8758-ce6831f01122	Hekaton Flametongue	https://warstcg.org//img/2/WARS-EN02126.jpg	normal	WEAPON	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C126	Quay	WEAPON (Fighter) • Ranged	0	2	1 Quay					This ship is power +1 for each related location you control. • Pay 1 energy ? Choose target ship your opponent has in a sector battle here. Damage target if its defense < [D].	"Although shorter in range than most shipboard weapons, the Flametongue is lethally effective."
f1e2622b-9eb7-4b58-a288-b933e47a6e94	Hullripper	https://warstcg.org//img/2/WARS-EN02127.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C127	Quay	CHARACTER • Tahka • Inverter • Unit	2	3	1 Quay		3/4	1/1	3/2	• Reveal a location from your hand and put it on top of your used pile ? Invert this character./ • Revert this character ? Draw a card from your used pile.	"With a raking saw and several shovel-spines, Klutak penetrates natural barriers and vehicle armor alike."
08e79173-aacd-4571-9036-5ef6b317fd19	Ilna Guide	https://warstcg.org//img/2/WARS-EN02128.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C128	Quay	CHARACTER • Qurim • Tech • Unit	2	2	2 Quay		2	1	3	"Piloting 1 (As long as this character is aboard a ship, that ship is power +1 and tactics +1.) As long as this character is at a sector, each ship here without a character who has piloting aboard is tactics –1."	"The Ilna’s talents lay primarily in shipbuilding. Some, like Alakan, are also able pilots."
59e9488f-cfa0-4fa8-b3e8-acb27b8fa296	Intimidation	https://warstcg.org//img/2/WARS-EN02129.jpg	normal	ORDER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U129	Quay	ORDER (Used)	0	3	2 Quay					Your opponent pays 2 energy for each Tahka unit you have at target battleground.	“We will despoil their mine and claim their traginium and have sport with them as well!” – Katuka
ee57b783-74ae-4f32-979a-51b72c3e586f	?Karaktika	https://warstcg.org//img/2/WARS-EN02130.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R130	Quay	SHIP (Capacity 4) • Tahka • Capital	5	4	2 Quay		5	3	7	Characters aboard this ship don’t count against its capacity. • Lose 1 energy ? Your opponent dismisses a ship here. You may use this ability only during your move phase when you have no more than one card in your used pile.	Karaktika was sent by Sitka to attack the Gongen mining facility on Ganymede.
32fba937-c1e1-4c2a-a35b-023133ff310b	?Katuka	https://warstcg.org//img/2/WARS-EN02131.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U131	Quay	CHARACTER • Tahka • Predator • Unit	2	3	2 Quay		2	2	5	Quickdraw 1 (Add a • to each activated ability on a weapon beneath this character that already has one.) Each of your opponent’s damaged units here is tactics –2.	“Do not doubt their leader will tell us what we want to know. I will ensure it.”
c00396e4-5758-46bb-b99c-b0e4f875a89d	?Lahrik	https://warstcg.org//img/2/WARS-EN02132.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R132	Quay	CHARACTER • Tahka • Inverter • Unit	2	2	2 Quay		2/4	1/1	2/4	"Each time an opponent’s unit is lost at this location, you may invert this character. / • Revert this character ? Your opponent loses 1 energy."	“We walk through walls. The twolegs have nowhere to hide.”
eceace8d-00bb-4bca-b69b-b0c1cdb0d5da	Life Leech	https://warstcg.org//img/2/WARS-EN02133.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R133	Quay	INTERRUPT (Lost)	0	5	2 Quay					"As an additional cost to play this interrupt, put your other target character in a battle at the same location as your kizen on the top of your used pile. Damage target character at that location."	“I accepted his surrender. Posthumously.” – Kulak
a4f09c5f-cd5d-41ea-afa0-c8d1c530d689	Luhus Spearhead	https://warstcg.org//img/2/WARS-EN02134.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C134	Quay	CHARACTER • Luhus • Inverter • Unit	0	2	2 Quay		1/3	1/3	1/3	Pay 2 energy ? Invert this character. You may use this ability only when this character is at the same location as target character who has quickdraw.	Wahkat uses the searing potency of hiskundanaka to terrify his enemies.
e754c684-3950-490c-af26-99da0b40f54e	?Rakat	https://warstcg.org//img/2/WARS-EN02135.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U135	Quay	CHARACTER • Qurim • Tech • Unit	2	4	2 Quay		2	1	3	"Piloting 1 (As long as this character is aboard a ship, that ship is power +1 and tactics +1.) When this character is destroyed, you may pay 2 energy. If you do, put this character in its owner’s hand."	“I have advised our chieftain that we should pursue an alliance with the Tahka.”
90603f8b-355e-4cca-8795-39c25732ea58	Ravagers	https://warstcg.org//img/2/WARS-EN02136.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C136	Quay	CHARACTER • Tahka • Predator • Unit	2	3	2 Quay		3	3	3	"As long as you have a card stacked on your stockpile asset and this character is at a site, you cause attrition +3 here. Destroying either or both would suffice."	They didn’t come to capture the traginium or the Gongen.
89d6fa9b-da7d-471b-9269-9c04b2b871a9	Rousing Leap	https://warstcg.org//img/2/WARS-EN02137.jpg	normal	INTERRUPT	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R137	Quay	INTERRUPT (Lost)	0	6	3 Quay					"As an additional cost to play this interrupt, lose five cards from your hand. Put all of the cards from your used pile in your hand."	"As Katuka plunged towards the NoBot, her fellow Tahka fought with a newfound fury."
ebbadc12-0773-44b1-985a-4c6972cfd496	Spineslinger	https://warstcg.org//img/2/WARS-EN02138.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R138	Quay	CHARACTER • Luhus • Predator • Unit	2	2	3 Quay		1	1	1	This character can’t move. Dismiss this character and lose 2 energy ? Destroy each unit at this location. You may use this ability only during your control phase.	Slingers manipulate their carapace to hurl shotgun blast of razorwire.
8e5cc613-2629-4ba6-bd5c-64ef2ce45fac	Suppressed	https://warstcg.org//img/2/WARS-EN02139.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R139	Quay	ASSET	2	1	2 Quay					• Pay 2 energy ? Your opponent loses 2 energy. You may use this ability only during your control phase when you control a battleground site and a battleground sector.	A Quay that smolders with the heat of inner fire is not easily forgotten... assuming one lives to remember.
746c1765-66ca-4baf-8f9f-25fd97208e87	Tahka Assault Craft	https://warstcg.org//img/2/WARS-EN02140.jpg	normal	SHIP	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U140	Quay	SHIP (Capacity 3) • Tahka • Capital	4	2	2 Quay		4	2	5	"When this ship enters play at a sector where you have no support icons, you may search your used pile for a card and put it into your hand. If you do, shuffle your used pile."	Landing ships deliver dozens of predators planetside to take and hold enemy territory.
86a9c2be-e825-48f6-b062-83869a04d799	?Traginium Hoard	https://warstcg.org//img/2/WARS-EN02141.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U141	Quay	ASSET • Stockpile	1	4	2 Quay					"• Pay 1 energy ? If you control three or more battlegrounds and there are fewer than two cards stacked here, your opponent loses 1 energy and stacks that card face down on this asset. You may use this ability only during your control phase."	“It matters not to me what it is for. It only matters that the Shi desire it.” – Sitka
2f759950-b2fb-4335-9e07-9ddb6c9a6658	Construction Bot	https://warstcg.org//img/2/WARS-EN02142.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C142	Independent	CHARACTER • Bot • Unit	1	5			1	1	1	• Reveal an Earther card from your hand and put it on top of your used pile ? Target location gains a ? support icon until end of turn.	No dangerous high rise work for humans any more.
fec91f5e-ee23-4a07-ba4d-3abd0e63ce6c	Geisha Bot	https://warstcg.org//img/2/WARS-EN02143.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C143	Independent	CHARACTER • Bot • Unit	1	5			1	1	1	• Reveal a Gongen card from your hand and put it on top of your used pile ? Target location gains a [Gongen] support icon until end of turn.	Friends can take many forms – even manufactured.
413c7f03-8b54-4722-af65-f5ee8e8dbf7f	Hunter Bot	https://warstcg.org//img/2/WARS-EN02144.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C144	Independent	CHARACTER • Bot • Unit	1	5			1	1	1	• Reveal a Quay card from your hand and put it on top of your used pile ? Target location gains a [Quay] support icon until end of turn.	"Quay bots are built for warfare, not servitude."
bcf0f8f2-cc57-4fa1-b3f5-fd6afd6eccd3	Long Way Down	https://warstcg.org//img/2/WARS-EN02145.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R145	Independent	ASSET (Location)	1	5						You may play this asset beneath one of your opponent’s locations. Each player can’t move his or her ships and units to or from this location except during that player’s move phase.	“Just hold on!”
cc30a096-c98e-491e-b87b-acba495753bc	Porter Bot	https://warstcg.org//img/2/WARS-EN02146.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C146	Independent	CHARACTER • Bot • Unit	1	5			1	1	1	• Reveal a Shi card from your hand and put it on top of your used pile ? Target location gains a [Shi] support icon until end of turn.	“How may I be of service?”
2151026b-7ff1-47de-90ac-5e12ae519e9b	Prolonged Exposure	https://warstcg.org//img/2/WARS-EN02147.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2R147	Independent	ASSET	2	4						"At the start of each player’s control phase, that player loses 1 energy unless he or she pays 2 energy."	It’s theorized that Traginium has many uses... and dangers... to discover.
ff733755-12be-4ae3-b1c8-bf8b522e44f5	Restricted Passage	https://warstcg.org//img/2/WARS-EN02148.jpg	normal	ASSET	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U148	Independent	ASSET	4	2						"As an additional cost for a player to play a location that has no support icon, that player loses 2 energy."	“Please present your registration and identification.”
ace1d5a4-9eb9-4567-9f54-0b17d0536e9d	Server Bot	https://warstcg.org//img/2/WARS-EN02149.jpg	normal	CHARACTER	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C149	Independent	CHARACTER • Bot • Unit	1	5			1	1	1	• Reveal a Maverick card from your hand and put it on top of your used pile ? Target location gains a [Maverick] support icon until end of turn.	"Mavericks live in bars, and someone – or something – has to serve the drinks."
bcafab74-a234-4911-8b6c-b495bef98c32	?Arethusa/Remote Power Plant	https://warstcg.org//img/2/WARS-EN02150.jpg	normal	SECTOR	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2C150		LOCATION (Sector) • Asteroid		0	1 Maverick	2/1				"As long as a player has an inverted ship here, he or she generates 2 more energy here."	
200c628e-4c02-40b0-be24-f40e7913c45f	Belt/Derelict Freighter	https://warstcg.org//img/2/WARS-EN02151.jpg	normal	SECTOR	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U151		LOCATION (Sector) • Station		0	1 Quay	1/1				"Encampment (Stack this card beneath target location where you have an energy icon, unit or ship. This card is no longer a location or sector and target gains this card’s energy and support icons that are on your side. You may stack only one encampment here.)"	
7273fe70-e9d4-47fc-acfd-447b4f7a1478	Belt/Navigation Corridor	https://warstcg.org//img/2/WARS-EN02152.jpg	normal	SECTOR	Nowhere to Hide	4	f503fc45-3379-4d7d-907c-106b7fcf7e08	2U152		LOCATION (Sector) • Station		0	1 Shi	1/1				"Encampment (Stack this card beneath target location where you have an energy icon, unit or ship. This card is no longer a location or sector and target gains this card’s energy and support icons that are on your side. You may stack only one encampment here.)"	
